timestamp,checkpoint,dataset,mode,K,L,n_prompts,skipped_prompts,target_calls,block_eff,throughput_tok_s,time_per_call_ms,time_per_token_ms,avg_tree_nodes,total_gen_tokens,total_time_s,time_draft_s,time_target_s,time_verify_s,time_cache_s,time_tokenizer_s,gpu_sm_util_avg_pct,gpu_mem_util_avg_pct,gpu_vram_peak_mb,gpu_pcie_tx_avg_kbs,gpu_pcie_rx_avg_kbs,gpu_nvlink_tx_avg_kbs,gpu_nvlink_rx_avg_kbs,cpu_util_avg_pct,torch_vram_alloc_mb,torch_vram_reserv_mb,device,seed,dtype,cpu_threads_used,machine_gpu,machine_gpu_count,machine_gpu_vram_gb,machine_driver,machine_cpu_logical_cores,machine_cpu_physical_cores,machine_ram_gb,machine_os,training_wandb_url
2026-06-22T01:15:51,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal,1,8,100,0,2197,5.972235,16.3997,364.167,60.977,9.0000,13121,800.07,650.437,107.389,2.727,29.894,0.034,24.7,4.5,19115,14812,78753,,,8.7,16770.9,17828.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T01:22:37,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,traversal,1,8,100,0,2134,6.158388,15.8093,389.542,63.254,9.0000,13142,831.28,677.330,110.978,2.714,30.600,0.051,23.4,4.3,19432,14637,74074,,,9.2,16770.9,17724.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T01:29:02,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,bv,1,8,100,0,2220,5.892342,16.5665,355.678,60.363,9.0000,13081,789.60,641.542,106.082,3.775,29.875,0.041,25.1,4.5,19115,16063,82717,,,9.2,16770.9,17828.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T01:36:16,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,bv,1,8,100,0,2207,5.922972,15.9684,370.919,62.624,9.0000,13072,818.62,665.794,109.581,3.921,30.616,0.042,24.6,4.4,19450,15014,78369,,,9.3,16770.9,17742.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T01:42:50,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,naive,1,8,100,0,2239,5.848146,15.8187,369.699,63.216,9.0000,13094,827.76,675.362,111.079,1.450,31.164,0.040,24.5,4.5,19115,14875,77843,,,9.2,16770.9,17828.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T01:50:12,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,naive,1,8,100,0,2242,5.859054,15.7331,372.404,63.560,9.0000,13136,834.93,681.502,112.161,1.428,31.057,0.042,24.4,4.3,19452,14496,77888,,,9.4,16770.9,17744.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T01:59:01,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal,2,8,100,0,2218,5.919748,15.6502,378.254,63.897,13.2876,13130,838.97,684.113,110.490,4.126,31.035,0.050,26.6,4.6,19061,15201,84851,,,10.3,16770.9,17774.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T02:04:13,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,traversal,2,8,100,0,2125,6.184941,16.6643,371.150,60.009,13.1624,13143,788.69,642.685,104.234,3.738,28.993,0.049,27.0,4.6,19480,15558,87713,,,10.2,16770.9,17772.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T02:12:46,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,bv,2,8,100,0,2190,5.991781,15.9256,376.235,62.792,13.1009,13122,823.96,672.162,109.138,3.883,30.173,0.040,26.6,4.4,19061,15403,79570,,,10.4,16770.9,17774.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T02:17:24,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,bv,2,8,100,0,2135,6.147541,16.5989,370.357,60.245,12.9452,13125,790.71,644.569,104.704,3.760,29.205,0.040,26.9,4.5,19902,15907,81741,,,10.4,16770.9,17772.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T02:27:18,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,naive,2,8,100,0,2341,5.619393,15.0880,372.440,66.278,13.2119,13155,871.88,713.290,116.217,1.548,32.202,0.040,26.7,4.4,19061,15229,86351,,,10.4,16770.9,17774.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T02:31:27,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,naive,2,8,100,0,2312,5.684256,15.6200,363.909,64.021,13.2266,13142,841.36,687.964,112.087,1.522,31.410,0.039,27.3,4.6,19902,15771,88248,,,10.1,16770.9,17772.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T03:30:26,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,traversal,3,8,100,0,2243,5.853321,15.3767,380.661,65.033,16.7637,13129,853.82,694.500,113.711,5.303,31.040,0.050,26.7,4.5,19988,15072,80080,,,10.3,16770.9,17858.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T03:30:54,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal,3,8,100,0,2231,5.893770,15.2021,387.693,65.780,16.9812,13149,864.94,704.240,114.755,5.345,31.192,0.049,25.9,4.5,19121,14863,79072,,,10.3,16770.9,17834.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T03:44:30,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,bv,3,8,100,0,2167,6.070143,15.5980,389.161,64.111,16.0812,13154,843.31,687.975,112.016,4.000,30.413,0.041,26.2,4.5,19988,14947,90127,,,10.4,16770.9,17858.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T03:45:52,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,bv,3,8,100,0,2263,5.801591,14.6266,396.648,68.369,16.3425,13129,897.61,732.748,119.337,4.264,32.175,0.041,25.2,4.3,19121,14658,86615,,,10.4,16770.9,17834.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T03:59:26,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,naive,3,8,100,0,2311,5.677196,14.6570,387.338,68.227,16.9334,13120,895.14,732.614,119.678,1.643,32.306,0.042,26.0,4.3,19988,15413,83218,,,9.5,16770.9,17858.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T04:00:25,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,naive,3,8,100,0,2357,5.542215,14.9680,370.271,66.809,17.0721,13063,872.73,713.554,117.005,1.626,31.981,0.040,26.9,4.7,19123,15471,92956,,,9.3,16770.9,17836.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T04:21:59,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,traversal,4,8,100,0,2244,5.832888,15.2518,382.438,65.566,20.3988,13089,858.19,696.877,114.514,6.248,31.315,0.048,27.0,4.7,20094,16165,78406,,,9.4,16770.9,17964.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T04:22:28,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,traversal,4,8,100,0,2321,5.662215,14.6229,387.215,68.386,20.7811,13142,898.73,729.047,120.288,7.027,32.860,0.049,26.3,4.8,19277,15766,78504,,,9.4,16770.9,17990.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T04:35:40,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,bv,4,8,100,0,2141,6.136852,16.0097,383.320,62.462,19.0864,13139,820.69,668.765,109.736,3.871,29.608,0.039,26.7,4.6,20094,17423,100317,,,9.4,16770.9,17964.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T04:36:27,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,bv,4,8,100,0,2240,5.872321,15.6979,374.083,63.703,19.3915,13154,837.95,682.352,112.684,3.994,30.329,0.042,27.0,4.8,19277,17785,103576,,,9.3,16770.9,17990.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T04:50:04,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,naive,4,8,100,0,2259,5.807880,15.1953,382.216,65.810,20.0903,13120,863.43,705.889,115.980,1.604,31.229,0.040,26.8,4.7,19672,16253,84172,,,9.5,16770.9,17964.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T04:51:08,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,naive,4,8,100,0,2386,5.484493,14.8673,368.895,67.262,20.3659,13086,880.18,718.684,118.723,1.662,32.608,0.040,27.4,4.9,19277,16456,91498,,,9.6,16770.9,17990.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T06:32:08,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,specinfer,1,8,100,0,2276,5.764938,15.0568,382.878,66.415,9.0000,13121,871.43,711.834,116.170,1.672,32.136,0.050,23.9,4.2,19868,15206,87334,,,10.4,16770.9,17738.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T06:33:35,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,specinfer,1,8,100,0,2319,5.667529,14.7081,385.333,67.990,9.0000,13143,893.59,729.888,119.661,1.674,32.710,0.051,23.4,4.3,19041,18134,80981,,,10.4,16770.9,17754.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T06:46:05,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,spectr,1,8,100,0,2242,5.859054,15.7101,372.947,63.653,9.0000,13136,836.15,682.912,111.835,1.473,31.161,0.041,24.6,4.4,19874,14835,96030,,,10.4,16770.9,17744.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T06:47:43,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,spectr,1,8,100,0,2239,5.848146,15.4548,378.404,64.705,9.0000,13094,847.25,691.789,113.889,1.434,31.311,0.040,23.7,4.3,19041,14753,93665,,,10.3,16770.9,17754.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T07:02:05,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,khisti,1,8,100,0,2239,5.848146,15.1953,384.866,65.810,9.0000,13094,861.72,704.043,115.386,1.508,31.741,0.041,23.3,4.2,19041,14741,80559,,,10.5,16770.9,17754.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T07:04:37,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,nss,1,8,100,0,2997,4.373373,11.7943,370.804,84.787,9.0000,13107,1111.30,909.075,149.222,2.350,41.720,0.041,24.6,4.4,19882,15089,87208,,,10.5,16770.9,17752.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T07:05:19,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,khiiti,1,8,0,100,0,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.040,27.3,6.3,19882,16657,214103,,,10.4,16770.9,17752.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T07:22:15,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,nss,1,8,100,0,3094,4.223982,10.8086,390.799,92.519,9.0000,13069,1209.13,990.349,162.192,2.583,44.611,0.041,23.0,4.2,19041,14876,82061,,,9.5,16770.9,17754.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T08:31:41,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,specinfer,2,8,100,0,2621,4.994277,13.3318,374.615,75.009,13.6398,13090,981.86,803.877,130.369,2.035,36.283,0.051,26.6,4.5,19902,15327,94658,,,10.4,16770.9,17772.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T08:32:04,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,specinfer,2,8,100,0,2629,4.979079,13.1428,378.844,76.087,13.5356,13090,995.98,814.821,131.894,2.070,37.781,0.050,26.0,4.3,19059,15016,90235,,,10.3,16770.9,17772.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T08:45:39,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,spectr,2,8,100,0,2295,5.728540,15.6975,364.934,63.705,13.3481,13147,837.52,678.586,110.583,8.760,31.240,0.038,27.5,4.7,19902,18216,83698,,,10.4,16770.9,17772.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T08:48:02,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,spectr,2,8,100,0,2442,5.358722,13.6733,391.913,73.135,13.5090,13086,957.05,777.719,125.908,9.661,34.762,0.039,25.5,4.3,19059,16032,80654,,,10.3,16770.9,17772.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T09:03:56,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,khisti,2,8,100,0,2536,5.163249,13.7402,375.778,72.779,13.5039,13094,952.97,757.829,123.551,28.531,34.467,0.040,26.5,4.5,19061,15403,97662,,,10.4,16770.9,17774.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T09:06:34,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,nss,2,8,100,0,3282,3.988422,10.4370,382.143,95.813,13.8998,13090,1254.19,1029.700,166.865,2.519,46.019,0.040,25.9,4.3,19902,15158,90290,,,10.4,16770.9,17772.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T09:07:22,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,khiiti,2,8,0,100,0,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.039,25.3,5.6,19902,13286,77630,,,10.1,16770.9,17772.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T09:24:50,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,nss,2,8,100,0,3241,4.018513,10.3922,386.684,96.226,13.7674,13024,1253.24,1028.917,166.588,2.572,45.984,0.040,25.6,4.3,19061,15766,82363,,,9.6,16770.9,17774.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T09:39:22,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,specinfer,3,8,100,0,2661,4.915445,12.7472,385.611,78.449,17.5881,13080,1026.11,839.137,137.263,2.381,37.814,0.051,26.1,4.4,19964,15793,88579,,,9.7,16770.9,17834.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T09:51:20,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,specinfer,3,8,100,0,2735,4.779159,12.6637,377.389,78.966,17.9232,13071,1032.16,844.586,137.916,2.343,37.996,0.050,26.6,4.5,19123,16664,85914,,,10.3,16770.9,17836.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T09:55:11,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,spectr,3,8,100,0,2478,5.271994,13.7668,382.951,72.639,17.5597,13064,948.95,768.922,125.977,10.458,34.804,0.041,26.6,4.5,19964,14772,90798,,,10.3,16770.9,17834.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T10:07:50,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,spectr,3,8,100,0,2513,5.219658,13.2715,393.297,75.349,17.5217,13117,988.36,801.460,131.226,10.977,35.666,0.040,26.0,4.6,19123,14741,82250,,,10.3,16770.9,17836.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T10:16:11,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,nss,3,8,100,0,3309,3.948021,10.3741,380.563,96.393,17.9973,13064,1259.28,1031.043,169.824,2.557,46.830,0.040,26.5,4.5,19964,14756,87398,,,10.3,16770.9,17834.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T10:27:27,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,khisti,3,8,100,0,2953,4.419912,11.0977,398.273,90.109,18.3420,13052,1176.10,920.483,151.263,54.182,41.138,0.040,25.6,4.2,19123,14409,85195,,,10.3,16770.9,17836.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
